order_id,quantity,item_name,choice_description,item_price,item_price_per
1470,1,chicken bowl, Tomatillo Green Chili Salsa Medium Tomatillo Red Chili Salsa Hot Pinto Beans Rice Fajita Veggies Cheese Sour Cream Guacamole ,10.98,10.98
1471,2,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,17.5,8.75
1472,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Sour Cream Guacamole Lettuce ,11.25,11.25
1472,1,canned soft drink, Coke ,1.25,1.25
1472,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Lettuce ,8.75,8.75
1473,1,steak burrito, Fresh Tomato Salsa Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1473,1,chips and guacamole,,4.45,4.45
1474,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Guacamole ,11.25,11.25
1474,1,chicken salad bowl, Roasted Chili Corn Salsa Rice Guacamole ,11.25,11.25
1475,1,steak burrito, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Fresh Tomato Salsa Mild Rice Black Beans Pinto Beans Cheese Sour Cream Lettuce ,8.99,8.99
1475,1,canned soda, Coca Cola ,1.09,1.09
1476,1,chicken bowl, Roasted Chili Corn Salsa Medium Fresh Tomato Salsa Mild Rice Black Beans Fajita Veggies Guacamole ,10.98,10.98
1476,1,chicken bowl, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Fresh Tomato Salsa Mild Rice Pinto Beans Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1476,1,side of chips,,1.69,1.69
1477,1,chicken salad bowl, Fresh Tomato Salsa Black Beans Guacamole ,11.25,11.25
1477,1,carnitas soft tacos, Fresh Tomato Salsa Cheese Lettuce ,9.25,9.25
1478,2,chicken burrito, Roasted Chili Corn Salsa Medium Sour Cream Cheese Black Beans Rice ,16.98,8.49
1479,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
1479,1,chips and guacamole,,4.45,4.45
1480,1,chicken burrito, Roasted Chili Corn Salsa Guacamole Lettuce Rice Fajita Vegetables Sour Cream ,11.25,11.25
1480,1,6 pack soft drink, Diet Coke ,6.49,6.49
1480,1,steak crispy tacos, Tomatillo Green Chili Salsa Cheese Sour Cream Guacamole ,11.75,11.75
1481,1,carnitas soft tacos, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
1481,1,barbacoa burrito, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
1482,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
1482,1,chips and guacamole,,4.45,4.45
1482,2,canned soft drink, Diet Coke ,2.5,1.25
1483,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1483,1,steak bowl, Roasted Chili Corn Salsa Fajita Vegetables Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1483,1,chicken burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Cheese ,8.75,8.75
1483,1,steak bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
1483,1,steak burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1483,1,steak soft tacos, Fresh Tomato Salsa Fajita Vegetables Black Beans ,9.25,9.25
1483,1,chicken salad bowl, Roasted Chili Corn Salsa Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
1483,1,steak bowl, Roasted Chili Corn Salsa Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
1483,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Sour Cream ,8.75,8.75
1483,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1483,1,steak soft tacos, Fresh Tomato Salsa Guacamole ,11.75,11.75
1483,1,carnitas bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Lettuce ,9.25,9.25
1483,1,chicken salad bowl, Roasted Chili Corn Salsa Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1483,1,steak bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1484,1,chicken burrito, Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Sour Cream ,8.49,8.49
1484,1,canned soda, Dr Pepper ,1.09,1.09
1485,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
1485,1,canned soda, Diet Dr Pepper ,1.09,1.09
1485,1,side of chips,,1.69,1.69
1486,1,chicken bowl, Fresh Tomato Salsa Guacamole Lettuce Rice Cheese Sour Cream Black Beans ,11.25,11.25
1486,1,canned soft drink, Lemonade ,1.25,1.25
1487,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables ,8.75,8.75
1487,1,chips,,2.15,2.15
1487,1,bottled water,,1.5,1.5
1488,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
1488,1,side of chips,,1.69,1.69
1489,1,canned soft drink, Diet Coke ,1.25,1.25
1489,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese ,8.75,8.75
1489,1,chips and tomatillo red chili salsa,,2.95,2.95
1490,1,chicken salad, Fresh Tomato Salsa Mild Black Beans ,8.49,8.49
1490,1,chips and guacamole,,3.99,3.99
1491,1,chicken burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice ,8.49,8.49
1491,1,chicken salad, Fresh Tomato Salsa Mild Black Beans Cheese Lettuce ,8.49,8.49
1492,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1492,1,veggie bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1492,1,chips,,2.15,2.15
1493,1,bottled water,,1.5,1.5
1493,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1494,1,steak burrito, Fresh Tomato Salsa Mild Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream ,8.99,8.99
1494,1,canned soda, Sprite ,1.09,1.09
1495,1,chicken bowl, Fresh Tomato Salsa Mild Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream Guacamole ,10.98,10.98
1496,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Fajita Veggies Guacamole Lettuce ,10.98,10.98
1497,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1497,1,canned soft drink, Sprite ,1.25,1.25
1498,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream ,8.75,8.75
1498,1,chips and guacamole,,4.45,4.45
1499,1,chips and guacamole,,4.45,4.45
1499,1,canned soft drink, Sprite ,1.25,1.25
1499,1,carnitas salad bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.89,11.89
1500,1,carnitas salad, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Sour Cream ,8.99,8.99
1500,1,steak burrito, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Pinto Beans Rice Fajita Veggies Cheese Sour Cream ,8.99,8.99
1501,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1501,1,chips and guacamole,,4.45,4.45
1502,2,steak bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,23.5,11.75
1503,1,veggie burrito, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Lettuce ,8.49,8.49
1503,1,chips and guacamole,,3.99,3.99
1504,1,carnitas burrito, Fresh Tomato Salsa Rice Pinto Beans Cheese Sour Cream ,9.25,9.25
1504,1,chips and guacamole,,4.45,4.45
1505,1,chips and guacamole,,4.45,4.45
1505,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese ,9.25,9.25
1506,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
1506,1,chips and guacamole,,4.45,4.45
1507,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1508,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1508,1,6 pack soft drink, Coke ,6.49,6.49
1509,2,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese ,17.5,8.75
1509,1,chips and guacamole,,4.45,4.45
1510,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
1510,1,chips and fresh tomato salsa,,2.95,2.95
1510,1,bottled water,,1.5,1.5
1511,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese ,8.75,8.75
1511,1,chicken bowl, Tomatillo Green Chili Salsa Fajita Vegetables Rice ,8.75,8.75
1511,1,chicken burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
1511,1,chips and guacamole,,4.45,4.45
1511,1,veggie burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1512,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Sour Cream Cheese Guacamole ,11.25,11.25
1512,1,steak crispy tacos, Roasted Chili Corn Salsa Fajita Vegetables Sour Cream Cheese Lettuce Guacamole ,11.75,11.75
1513,1,chicken burrito, Tomatillo Red Chili Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
1513,1,chips and roasted chili corn salsa,,2.95,2.95
1514,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1514,1,chips and guacamole,,4.45,4.45
1514,2,bottled water,,3.0,1.5
1514,1,canned soft drink, Diet Coke ,1.25,1.25
1515,1,chips and fresh tomato salsa,,2.95,2.95
1515,1,barbacoa burrito, Tomatillo Red Chili Salsa Rice Fajita Vegetables Pinto Beans Sour Cream Cheese ,9.25,9.25
1516,1,steak bowl, Fresh Tomato Salsa Mild Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream ,8.99,8.99
1516,1,chips and tomatillo green chili salsa,,2.39,2.39
1517,1,6 pack soft drink, Diet Coke ,6.49,6.49
1517,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Cheese Sour Cream Lettuce ,8.75,8.75
1517,2,chips and guacamole,,8.9,4.45
1518,1,carnitas bowl, Fresh Tomato Salsa Mild Fajita Veggies Cheese Sour Cream Guacamole ,11.48,11.48
1518,1,canned soda, Diet Coke ,1.09,1.09
1519,1,chicken burrito, Fresh Tomato Salsa Mild Rice Fajita Veggies Cheese Sour Cream Guacamole Lettuce ,10.98,10.98
1520,1,barbacoa burrito, Tomatillo Green Chili Salsa Rice Fajita Vegetables Pinto Beans Sour Cream Cheese ,9.25,9.25
1520,1,steak soft tacos, Roasted Chili Corn Salsa Rice Pinto Beans Sour Cream Cheese Lettuce ,9.25,9.25
1521,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Pinto Beans Guacamole Lettuce ,11.25,11.25
1521,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Lettuce ,8.75,8.75
1522,1,steak burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Guacamole Lettuce ,11.75,11.75
1522,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Sour Cream Guacamole ,11.25,11.25
1523,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1523,1,canned soft drink, Nestea ,1.25,1.25
1524,1,carnitas burrito, Tomatillo Green Chili Salsa Rice Pinto Beans Sour Cream ,9.25,9.25
1524,1,chips and guacamole,,4.45,4.45
1525,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,9.25,9.25
1525,1,6 pack soft drink, Sprite ,6.49,6.49
1526,1,steak burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1526,1,steak bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1527,1,barbacoa burrito, Tomatillo Green Chili Salsa Medium Rice Cheese Sour Cream ,8.99,8.99
1527,1,chips and tomatillo green chili salsa,,2.39,2.39
1528,1,chicken bowl, Roasted Chili Corn Salsa Medium Pinto Beans Black Beans Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
1528,1,chicken bowl, Tomatillo Red Chili Salsa Hot Pinto Beans Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1529,1,barbacoa burrito, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
1529,1,carnitas soft tacos, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
1530,1,canned soft drink, Coke ,1.25,1.25
1530,1,chicken crispy tacos, Fresh Tomato Salsa Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1530,1,chips and tomatillo green chili salsa,,2.95,2.95
1531,1,steak burrito, Fresh Tomato Salsa Rice Cheese Guacamole Lettuce ,11.75,11.75
1531,1,chips,,2.15,2.15
1532,1,veggie bowl, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Lettuce ,8.49,8.49
1532,1,veggie burrito, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Lettuce ,8.49,8.49
1533,1,barbacoa bowl, Fresh Tomato Mild Lettuce Rice Cheese ,8.69,8.69
1533,2,chicken burrito, Lettuce Rice ,16.38,8.19
1533,1,chicken burrito, Rice ,8.19,8.19
1533,1,chips and guacamole,,3.89,3.89
1533,1,chips and fresh tomato salsa,,2.29,2.29
1534,1,barbacoa burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Sour Cream Guacamole ,11.75,11.75
1534,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
1535,1,chicken bowl, Fresh Tomato Salsa Rice Pinto Beans Sour Cream Cheese Lettuce ,8.75,8.75
1535,1,chips and guacamole,,4.45,4.45
1536,1,chicken burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1536,1,chicken soft tacos, Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1537,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,9.25,9.25
1537,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
1537,1,6 pack soft drink, Coke ,6.49,6.49
1537,1,chips and fresh tomato salsa,,2.95,2.95
1538,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1538,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1538,1,chips,,2.15,2.15
1539,1,steak burrito, Fresh Tomato Salsa Pinto Beans Cheese Sour Cream ,9.25,9.25
1539,1,steak burrito, Fresh Tomato Salsa Pinto Beans Cheese Sour Cream Guacamole ,11.75,11.75
1540,2,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Pinto Beans Fajita Veggies Cheese Sour Cream Guacamole ,21.96,10.98
1541,1,chicken burrito, Fresh Tomato Salsa Mild Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
1541,1,nantucket nectar, Peach Orange ,3.39,3.39
1541,1,side of chips,,1.69,1.69
1541,1,veggie burrito, Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
1542,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1542,1,chips and guacamole,,4.45,4.45
1543,1,chicken bowl, Tomatillo Red Chili Salsa Hot Pinto Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
1543,1,chips and guacamole,,3.99,3.99
1544,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce Guacamole ,11.25,11.25
1544,1,chicken bowl, Tomatillo Green Chili Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
1545,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1545,1,chips,,2.15,2.15
1546,1,steak bowl, Fresh Tomato Salsa Rice Sour Cream Cheese Lettuce Guacamole ,11.75,11.75
1546,1,chips and guacamole,,4.45,4.45
1547,1,chicken burrito, Fresh Tomato Salsa Rice Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
1547,1,steak burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese ,9.25,9.25
1547,1,chicken soft tacos, Tomatillo Red Chili Salsa Rice Cheese ,8.75,8.75
1548,2,steak burrito, Fresh Tomato Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,18.5,9.25
1549,1,bottled water,,1.5,1.5
1549,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream ,8.75,8.75
1549,1,chips,,2.15,2.15
1550,1,steak bowl, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese Sour Cream Guacamole Lettuce ,11.48,11.48
1550,2,canned soda, Mountain Dew ,2.18,1.09
1550,1,chips and guacamole,,3.99,3.99
1551,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
1551,1,bottled water,,1.5,1.5
1552,1,steak soft tacos, Fresh Tomato Salsa Mild Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Cheese Sour Cream ,8.99,8.99
1552,1,chips and tomatillo green chili salsa,,2.39,2.39
1553,1,steak burrito, Roasted Chili Corn Salsa Pinto Beans Rice Guacamole Sour Cream Cheese ,11.75,11.75
1553,1,bottled water,,1.5,1.5
1554,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1554,1,6 pack soft drink, Diet Coke ,6.49,6.49
1554,1,chips and guacamole,,4.45,4.45
1554,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1555,1,chicken burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream ,8.49,8.49
1555,1,chips and guacamole,,3.99,3.99
1556,2,canned soft drink, Coke ,2.5,1.25
1556,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
1556,1,carnitas burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream ,9.25,9.25
1557,1,chips and guacamole,,3.99,3.99
1557,1,steak burrito, Tomatillo Red Chili Salsa Hot Rice Pinto Beans Cheese ,8.99,8.99
1558,1,chicken bowl, Fresh Tomato Salsa Cheese ,8.75,8.75
1558,1,6 pack soft drink, Diet Coke ,6.49,6.49
1559,8,side of chips,,13.52,1.69
1559,2,chicken soft tacos, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Lettuce ,16.98,8.49
1559,2,veggie soft tacos, Fresh Tomato Salsa Mild Black Beans Rice Cheese Lettuce ,16.98,8.49
1559,2,carnitas crispy tacos, Fresh Tomato Salsa Mild Cheese Lettuce ,17.98,8.99
1559,2,chicken crispy tacos, Fresh Tomato Salsa Mild Rice Cheese Sour Cream Lettuce ,16.98,8.49
1560,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1560,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream ,8.75,8.75
1561,1,chicken bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1561,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1562,1,chicken burrito, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
1562,1,canned soda, Mountain Dew ,1.09,1.09
1562,1,side of chips,,1.69,1.69
1563,1,canned soft drink, Lemonade ,1.25,1.25
1563,1,steak soft tacos, Fresh Tomato Salsa Cheese Lettuce ,9.25,9.25
1563,1,chips and tomatillo green chili salsa,,2.95,2.95
1564,1,barbacoa burrito, Fresh Tomato Mild Black Beans Rice Sour Cream Cheese ,8.69,8.69
1564,1,chicken burrito, Fresh Tomato Mild Black Beans Rice Sour Cream Cheese ,8.19,8.19
1565,1,chicken burrito, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1565,1,chips and roasted chili corn salsa,,2.39,2.39
1566,1,chicken burrito, Fresh Tomato Salsa Mild Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
1566,1,chips and fresh tomato salsa,,2.39,2.39
1567,1,chicken bowl, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Rice Fajita Veggies Guacamole Lettuce ,10.98,10.98
1568,1,steak burrito, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.99,8.99
1568,1,steak soft tacos, Tomatillo Green Chili Salsa Medium Rice Cheese Sour Cream Lettuce ,8.99,8.99
1569,1,side of chips,,1.69,1.69
1569,1,veggie burrito, Fresh Tomato Salsa Mild Black Beans Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
1570,1,chicken bowl, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
1570,1,chicken burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
1571,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables Pinto Beans Cheese Lettuce Guacamole ,11.25,11.25
1571,1,chips and guacamole,,4.45,4.45
1572,1,chips and guacamole,,4.45,4.45
1572,2,chicken burrito, Tomatillo Red Chili Salsa Cheese Black Beans Rice ,17.5,8.75
1573,1,chicken burrito, Fresh Tomato Salsa Sour Cream Cheese Rice Black Beans ,8.75,8.75
1573,1,chips and guacamole,,4.45,4.45
1574,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
1574,1,chips,,2.15,2.15
1574,1,bottled water,,1.5,1.5
1575,1,steak bowl, Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies ,8.99,8.99
1575,1,canned soda, Dr Pepper ,1.09,1.09
1576,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese ,8.75,8.75
1576,1,chips and guacamole,,4.45,4.45
1577,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
1577,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables Black Beans Cheese Lettuce ,8.75,8.75
1577,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce Guacamole ,11.25,11.25
1577,2,chips,,4.3,2.15
1578,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
1578,1,side of chips,,1.69,1.69
1578,1,bottled water,,1.09,1.09
1578,1,canned soda, Diet Dr Pepper ,1.09,1.09
1579,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice ,8.75,8.75
1579,1,chips,,2.15,2.15
1579,1,bottled water,,1.5,1.5
1580,1,carnitas soft tacos, Tomatillo Red Chili Salsa Hot Cheese Sour Cream Lettuce ,8.99,8.99
1580,1,chicken burrito, Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Cheese Sour Cream ,8.49,8.49
1580,1,chips and guacamole,,3.99,3.99
1581,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
